"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"1310324400000000000","3","0","0","1","32.8","37.12","49","22.0028","120","183","303"
"1310328000000000000","3","0","0","1","31.16","34.85","55","12.998","101","167","268"
"1310331600000000000","3","0","0","1","30.34","34.09","62","16.9979","65","162","227"
"1310335200000000000","3","0","0","1","30.34","34.85","66","15.0013","56","87","143"
"1310338800000000000","3","0","0","1","29.52","34.09","66","16.9979","19","53","72"
"1310342400000000000","3","0","1","1","28.7","32.575","65","12.998","10","25","35"
"1310346000000000000","3","0","1","1","28.7","32.575","61","19.0012","5","5","10"
"1310349600000000000","3","0","1","1","28.7","32.575","61","15.0013","8","4","12"
"1310353200000000000","3","0","1","1","27.88","31.82","65","11.0014","2","8","10"
"1310356800000000000","3","0","1","1","27.06","31.06","74","15.0013","0","4","4"
"1310360400000000000","3","0","1","1","27.06","31.06","74","8.9981","5","21","26"
"1310364000000000000","3","0","1","1","27.88","31.82","74","12.998","19","102","121"
"1310367600000000000","3","0","1","1","28.7","33.335","74","16.9979","28","289","317"
"1310371200000000000","3","0","1","1","30.34","34.85","66","19.0012","35","385","420"
"1310374800000000000","3","0","1","1","31.98","37.12","59","19.9995","41","167","208"
"1310378400000000000","3","0","1","1","32.8","37.88","55","23.9994","44","73","117"
"1310382000000000000","3","0","1","1","33.62","39.395","56","19.9995","39","89","128"
"1310385600000000000","3","0","1","1","34.44","40.15","53","19.0012","40","108","148"
"1310389200000000000","3","0","1","1","35.26","40.91","50","16.9979","22","119","141"
"1310392800000000000","3","0","1","1","35.26","41.665","53","19.0012","40","94","134"
"1310396400000000000","3","0","1","1","35.26","42.425","56","27.9993","38","108","146"
"1310400000000000000","3","0","1","1","35.26","42.425","56","26.0027","57","182","239"
"1310403600000000000","3","0","1","1","35.26","42.425","56","27.9993","59","455","514"
"1310407200000000000","3","0","1","1","35.26","41.665","53","26.0027","57","415","472"
"1310410800000000000","3","0","1","1","34.44","41.665","59","22.0028","80","293","373"
"1310414400000000000","3","0","1","1","29.52","34.85","74","27.9993","42","194","236"
"1310418000000000000","3","0","1","1","28.7","33.335","79","27.9993","21","109","130"
"1310421600000000000","3","0","1","1","29.52","34.85","74","8.9981","20","70","90"
"1310425200000000000","3","0","1","1","28.7","33.335","79","8.9981","11","44","55"
"1310428800000000000","3","0","1","1","28.7","33.335","79","8.9981","3","19","22"
"1310432400000000000","3","0","1","1","28.7","33.335","79","6.0032","6","8","14"
"1310436000000000000","3","0","1","1","28.7","33.335","79","7.0015","2","7","9"
"1310439600000000000","3","0","1","2","28.7","33.335","79","0.0","2","6","8"
"1310443200000000000","3","0","1","1","28.7","33.335","79","11.0014","0","6","6"
"1310446800000000000","3","0","1","1","28.7","33.335","79","6.0032","4","21","25"
"1310450400000000000","3","0","1","1","30.34","34.09","58","15.0013","13","102","115"
"1310454000000000000","3","0","1","1","31.16","34.85","55","12.998","29","301","330"
"1310457600000000000","3","0","1","1","31.16","35.605","58","15.0013","35","382","417"
"1310461200000000000","3","0","1","1","31.98","36.365","55","32.9975","27","149","176"
"1310464800000000000","3","0","1","1","33.62","38.635","52","11.0014","38","85","123"
"1310468400000000000","3","0","1","1","33.62","38.635","52","11.0014","39","86","125"
"1310472000000000000","3","0","1","1","35.26","39.395","44","19.9995","38","125","163"
"1310475600000000000","3","0","1","1","35.26","40.15","47","15.0013","32","104","136"
"1310479200000000000","3","0","1","1","36.9","42.425","42","19.9995","33","91","124"
"1310482800000000000","3","0","1","1","36.9","42.425","42","23.9994","37","111","148"
"1310486400000000000","3","0","1","1","35.26","39.395","44","19.0012","25","177","202"
"1310490000000000000","3","0","1","1","36.08","40.91","44","19.0012","48","380","428"
"1310493600000000000","3","0","1","1","35.26","40.15","47","19.9995","39","472","511"
"1310497200000000000","3","0","1","1","34.44","37.88","44","19.0012","42","295","337"
"1310500800000000000","3","0","1","1","33.62","37.12","43","12.998","57","251","308"
"1310504400000000000","3","0","1","1","33.62","37.12","43","7.0015","49","209","258"
"1310508000000000000","3","0","1","1","32.8","36.365","46","8.9981","44","150","194"
"1310511600000000000","3","0","1","1","31.98","35.605","52","0.0","20","59","79"
"1310515200000000000","3","0","1","1","31.16","35.605","62","0.0","9","37","46"
"1310518800000000000","3","0","1","1","31.16","34.85","55","0.0","1","11","12"
"1310522400000000000","3","0","1","1","31.16","34.85","55","0.0","2","3","5"
"1310526000000000000","3","0","1","1","30.34","34.09","58","12.998","0","4","4"
"1310529600000000000","3","0","1","1","30.34","34.09","58","16.9979","0","5","5"
"1310533200000000000","3","0","1","1","30.34","34.09","58","12.998","4","22","26"
"1310536800000000000","3","0","1","1","30.34","34.09","58","11.0014","18","103","121"
"1310540400000000000","3","0","1","1","31.16","34.85","55","16.9979","32","281","313"
"1310544000000000000","3","0","1","1","32.8","37.12","49","16.9979","31","418","449"
"1310547600000000000","3","0","1","1","33.62","37.12","41","12.998","23","163","186"
"1310551200000000000","3","0","1","1","33.62","37.88","46","12.998","33","80","113"
"1310554800000000000","3","0","1","1","34.44","37.12","39","11.0014","55","110","165"
"1310558400000000000","3","0","1","1","34.44","37.88","41","19.0012","40","134","174"
"1310562000000000000","3","0","1","3","33.62","37.88","46","8.9981","39","119","158"
"1310565600000000000","3","0","1","3","33.62","37.88","46","8.9981","27","89","116"
"1310569200000000000","3","0","1","3","26.24","28.03","94","8.9981","13","33","46"
"1310572800000000000","3","0","1","2","27.06","29.545","89","0.0","23","118","141"
"1310576400000000000","3","0","1","1","28.7","33.335","79","0.0","70","418","488"
"1310580000000000000","3","0","1","1","29.52","34.85","79","8.9981","51","412","463"
"1310583600000000000","3","0","1","1","28.7","33.335","79","7.0015","79","340","419"
"1310587200000000000","3","0","1","1","28.7","33.335","84","11.0014","61","281","342"
"1310590800000000000","3","0","1","1","28.7","33.335","79","7.0015","56","194","250"
"1310594400000000000","3","0","1","1","27.88","31.82","83","12.998","48","136","184"
"1310598000000000000","3","0","1","1","27.06","30.305","83","16.9979","33","83","116"
"1310601600000000000","3","0","1","1","27.06","31.06","69","19.9995","14","32","46"
"1310605200000000000","3","0","1","1","27.06","31.06","61","16.9979","4","21","25"
"1310608800000000000","3","0","1","1","26.24","31.06","57","19.9995","3","7","10"
"1310612400000000000","3","0","1","1","25.42","31.06","57","19.9995","1","5","6"
"1310616000000000000","3","0","1","1","25.42","31.06","53","16.9979","0","6","6"
"1310619600000000000","3","0","1","1","24.6","31.06","56","15.0013","6","22","28"
"1310623200000000000","3","0","1","1","24.6","30.305","60","15.0013","14","116","130"
"1310626800000000000","3","0","1","1","25.42","31.06","53","16.9979","23","311","334"
"1310630400000000000","3","0","1","1","26.24","31.06","50","23.9994","53","433","486"
"1310634000000000000","3","0","1","1","27.88","31.82","47","19.0012","29","195","224"
"1310637600000000000","3","0","1","1","28.7","31.82","42","16.9979","32","95","127"
"1310641200000000000","3","0","1","1","29.52","32.575","37","15.0013","38","110","148"
"1310644800000000000","3","0","1","1","30.34","32.575","35","16.9979","51","172","223"
"1310648400000000000","3","0","1","1","31.16","33.335","33","22.0028","39","138","177"
"1310652000000000000","3","0","1","1","30.34","32.575","35","19.0012","49","129","178"
"1310655600000000000","3","0","1","1","31.16","33.335","33","19.9995","42","138","180"
"1310659200000000000","3","0","1","1","31.16","33.335","33","8.9981","43","231","274"
"1310662800000000000","3","0","1","1","30.34","32.575","37","8.9981","78","517","595"
"1310666400000000000","3","0","1","1","29.52","32.575","42","12.998","94","484","578"
"1310670000000000000","3","0","1","1","29.52","32.575","39","15.0013","67","333","400"
"1310673600000000000","3","0","1","1","28.7","31.82","42","15.0013","81","267","348"
"1310677200000000000","3","0","1","1","27.06","31.06","50","8.9981","58","203","261"
"1310680800000000000","3","0","1","1","26.24","31.06","57","6.0032","42","134","176"
"1310684400000000000","3","0","1","1","26.24","30.305","65","16.9979","27","97","124"
"1310688000000000000","3","0","1","1","25.42","29.545","73","15.0013","23","57","80"
"1310691600000000000","3","0","1","1","25.42","29.545","73","12.998","7","13","20"
"1310695200000000000","3","0","1","1","24.6","28.79","78","11.0014","16","22","38"
"1310698800000000000","3","0","1","1","24.6","29.545","73","12.998","1","6","7"
"1310702400000000000","3","0","1","1","24.6","29.545","73","11.0014","2","8","10"
"1310706000000000000","3","0","1","1","24.6","29.545","73","8.9981","7","16","23"
"1310709600000000000","3","0","1","2","24.6","29.545","73","7.0015","12","108","120"
"1310713200000000000","3","0","1","1","26.24","30.305","65","7.0015","17","257","274"
"1310716800000000000","3","0","1","1","26.24","30.305","65","16.9979","50","514","564"
"1310720400000000000","3","0","1","1","27.88","31.82","54","12.998","31","176","207"
"1310724000000000000","3","0","1","2","27.06","31.06","61","11.0014","59","107","166"
"1310727600000000000","3","0","1","1","28.7","32.575","54","8.9981","73","137","210"
"1310731200000000000","3","0","1","1","28.7","32.575","48","12.998","61","177","238"
"1310734800000000000","3","0","1","1","28.7","32.575","54","12.998","85","162","247"
"1310738400000000000","3","0","1","1","28.7","32.575","51","12.998","105","160","265"
"1310742000000000000","3","0","1","1","29.52","32.575","45","11.0014","74","163","237"
"1310745600000000000","3","0","1","1","29.52","33.335","51","12.998","96","265","361"
"1310749200000000000","3","0","1","1","30.34","33.335","42","16.9979","104","483","587"
"1310752800000000000","3","0","1","1","29.52","32.575","45","15.0013","102","394","496"
"1310756400000000000","3","0","1","1","28.7","31.82","45","15.0013","114","280","394"
"1310760000000000000","3","0","1","1","28.7","32.575","51","15.0013","92","251","343"
"1310763600000000000","3","0","1","1","27.06","31.06","54","7.0015","75","186","261"
"1310767200000000000","3","0","1","1","27.06","31.06","57","15.0013","71","152","223"
"1310770800000000000","3","0","1","1","26.24","31.06","61","11.0014","41","126","167"
"1310774400000000000","3","0","0","1","25.42","30.305","65","12.998","42","68","110"
"1310778000000000000","3","0","0","1","24.6","29.545","69","7.0015","24","51","75"
"1310781600000000000","3","0","0","1","24.6","29.545","73","8.9981","10","48","58"
"1310785200000000000","3","0","0","1","24.6","28.79","78","8.9981","6","20","26"
"1310788800000000000","3","0","0","1","24.6","29.545","73","6.0032","9","7","16"
"1310792400000000000","3","0","0","1","23.78","27.275","78","6.0032","4","6","10"
"1310796000000000000","3","0","0","1","24.6","28.79","78","11.0014","16","21","37"
"1310799600000000000","3","0","0","1","25.42","29.545","73","8.9981","14","38","52"
"1310803200000000000","3","0","0","1","27.06","31.06","65","11.0014","37","90","127"
"1310806800000000000","3","0","0","1","28.7","32.575","54","15.0013","72","150","222"
"1310810400000000000","3","0","0","1","29.52","33.335","54","12.998","114","208","322"
"1310814000000000000","3","0","0","1","30.34","33.335","48","15.0013","171","225","396"
"1310817600000000000","3","0","0","1","31.16","34.09","43","19.0012","187","276","463"
"1310821200000000000","3","0","0","1","31.16","34.09","45","19.9995","221","276","497"
"1310824800000000000","3","0","0","1","30.34","33.335","45","19.9995","201","232","433"
"1310828400000000000","3","0","0","1","31.16","34.09","45","22.0028","205","223","428"
"1310832000000000000","3","0","0","1","31.16","34.09","45","19.0012","183","242","425"
"1310835600000000000","3","0","0","1","31.16","34.09","45","15.0013","234","241","475"
"1310839200000000000","3","0","0","1","31.16","34.09","45","19.0012","185","243","428"
"1310842800000000000","3","0","0","1","30.34","34.09","48","12.998","164","242","406"
"1310846400000000000","3","0","0","1","29.52","33.335","51","15.0013","108","188","296"
"1310850000000000000","3","0","0","1","28.7","32.575","58","15.0013","85","167","252"
"1310853600000000000","3","0","0","1","28.7","32.575","65","19.0012","65","136","201"
"1310857200000000000","3","0","0","1","27.88","31.82","61","15.0013","61","107","168"
"1310860800000000000","3","0","0","1","27.06","31.06","65","15.0013","34","91","125"
"1310864400000000000","3","0","0","1","26.24","30.305","69","12.998","16","86","102"
"1310868000000000000","3","0","0","1","26.24","30.305","69","15.0013","28","66","94"
"1310871600000000000","3","0","0","1","26.24","30.305","69","15.0013","21","26","47"
"1310875200000000000","3","0","0","1","25.42","29.545","73","11.0014","4","6","10"
"1310878800000000000","3","0","0","1","26.24","30.305","69","15.0013","4","8","12"
"1310882400000000000","3","0","0","1","25.42","29.545","73","11.0014","10","11","21"
"1310886000000000000","3","0","0","1","26.24","30.305","73","11.0014","20","30","50"
"1310889600000000000","3","0","0","1","27.88","31.82","65","15.0013","45","73","118"
"1310893200000000000","3","0","0","1","29.52","33.335","58","15.0013","74","110","184"
"1310896800000000000","3","0","0","1","30.34","34.09","60","15.0013","127","177","304"
"1310900400000000000","3","0","0","1","31.16","34.85","55","19.0012","147","244","391"
"1310904000000000000","3","0","0","1","31.16","34.85","55","19.0012","177","243","420"
"1310907600000000000","3","0","0","1","32.8","37.12","49","19.9995","200","272","472"
"1310911200000000000","3","0","0","1","32.8","37.12","49","23.9994","168","262","430"
"1310914800000000000","3","0","0","1","33.62","37.12","43","19.9995","129","195","324"
"1310918400000000000","3","0","0","1","32.8","36.365","46","19.9995","129","188","317"
"1310922000000000000","3","0","0","1","32.8","37.12","49","26.0027","133","236","369"
"1310925600000000000","3","0","0","1","32.8","36.365","46","19.9995","147","243","390"
"1310929200000000000","3","0","0","1","31.16","34.85","55","19.0012","145","234","379"
"1310932800000000000","3","0","0","1","31.16","35.605","58","16.9979","85","177","262"
"1310936400000000000","3","0","0","1","30.34","34.09","62","15.0013","59","148","207"
"1310940000000000000","3","0","0","1","29.52","34.09","66","15.0013","65","116","181"
"1310943600000000000","3","0","0","1","28.7","33.335","74","8.9981","39","54","93"
